track_id,artist_name,artist_id,title,song_id,release,artist_location,genre
TROEGYZ128F147BB38,Paolo Nutini,ARZS3RD1187FB457CE,Jenny Don't Be Hasty (live at Parr Street),SOECXHY12A6D4F971D,These Streets,"Paisley, Scotland",
TROEHUL128F145D6F3,Joe Cocker,ARUAG4R1187FB53500,Tonight,SOFRPKT12A6D4F77EF,Greatest Hits,ROMA,
TROEIDK12903CCC880,Mannheim Steamroller,ARNLE621187B98ECB5,Wassail_ Wassail,SOKTEBA12AB017F58D,Christmas,"Omaha, NE",
TROEIGT12903C980C2,Lionel Rogg,ARN8NCB1187FB49652,Prelude And Fugue In E Minor BWV 533 : Fugue,SOFVNOD12AB018AAA4,Bach: Organ Works Vol.2,"Geneva, Switzerland",
TROEJEY128F4276843,Shola Ama,ARV6K6X1187B9BA53F,You're The One I Love [C&J Original Edit],SOVGNFJ12A8C136C6F,100 R&B Classics - The Anthems,,
TROEKGI128F148D48A,S Club Juniors,ARWX3TC1187B9A9EE4,Reach,SORUNPQ12A6D4F668E,One Step Closer,,
TROELIR128F930C542,Dooley-O,ARODDLS11F4C84798A,Soaps (instrumental),SOXTUYW12AB0182D06,Soaps,,
TROELTQ12903CD9ECB,Martha Reeves,AR7EJ7P1187B98F28A,Dancing In the Street,SOWRJCF12AB0188F11,Blues Brother Soul Sister,"Detroit, MI",
TROELXZ12903CC6A6B,Dougal / Gammer,AR0TUN01187B9AF241,Boing!,SODFSYK12AB0186259,Clubland Xtreme Hardcore 6,,
TROEMKB128F92F6AE2,Armin van Buuren,AR0W7561187FB57131,Never Say Never,SOSGEGU12AB018188A,Never Say Never,,
TROEMQY128F935E25C,Luciano & Silvana Blue,ARSX2ZI1187FB39714,Non voglio mica la luna,SOACCPV12AB01884B9,Storia d' Amore,"Davey Town, Jamaica",
TROEMTP128F4287B7A,Creedence Clearwater Revival,ARDZQ5U1187B9ADEAE,Down On The Corner,SOWAXYX12A589204A1,The Long Road Home - The Ultimate John Fogerty - Creedance Collection,"Berkeley, CA",
TROENBE128E0796854,Randy Crawford,ARYD8SQ1187FB3DC4A,Almaz,SOPSOHT12A67AE0235,Every Kind Of Mood,"Macon, GA",
TROENHS128F92E2B23,Gary Moore,AR56P361187B9AC4DB,No Reason To Cry,SOJMTDM12A8C13F640,OLD_ NEW_ BALLADS_ BLUES,"Belfast, Northern Ireland",
TROENVT128E07850DF,The Stills,ARYPLX21187FB3657A,Lola Stars and Stripes (Album Version),SOOSIWM12A670202B9,Logic Will Break Your Heart,"Montreal, Quebec, Canada",
TROEODS128F92FE97A,Lynn Anderson,ARQTI5W1187FB5CCFF,Rose Garden,SOHCRHH12A8C144EED,American Legend_ Volume 1,"Grand Forks, ND",
TROEPHT128F4264922,Billy Gilman,ARS1PIB1187FB58AA6,Some Things I Know,SOTGDAY12A8C131F88,Dare To Dream,Rhode Island,
TROEPMG128F145BFA1,Blondie,ARM7YQQ1187B9A84E7,Atomic,SOADQRT12A6D4F7F27,Best Of Blondie,"New York, NY",
TROEPPX12903CFBE1E,Florian Silbereisen & Die Volksmusikspatzen,AR9208D1187FB4572B,Der Papa wird's schon richten,SOJBNMO12AB01829D5,montana 02-09 Schlager & Volksmusik,"Passau, Germany",
TROEPWS128F429A772,Los Inhumanos,AR6O7X21187B9B9F45,Que Difícil Es Hacer El Amor En Un Simca 1000,SOLTEVV12A8C13CCB5,Cara-Dura,,
TROEPWY12903D08930,Wolfgang Amadeus Mozart,ARWCAKO1187FB38932,Mozart: Le Nozze di Figaro: Voi che sapete_ che cosa e amor,SOQBNPX12AC4687CBF,Le Nozze di Figaro,"Salzburg, Austria",
TROEPXK128F42AF3D4,Kelly Clarkson,ARJGIOD1187B9AE920,Behind These Hazel Eyes,SOYHKIO12D021992F3,Behind These Hazel Eyes,,
TROERAU128F93445B3,Movetron,AR5DF6K1187B98F545,Romeo Ja Julia,SOMQRCC12AB0183A9D,Romeo ja Julia,,
TROERCQ128F4263FDB,Sir Neville Marriner,ARBH0MS1187FB36311,Water Music_ Suite in F: (Allegro) da capo,SOMJDOP12A8C137524,Handel: Water Music,,
TROERHG128F4296CDD,Di Leva,ARR70I81187B98E645,Allt Jag Minns,SOKBAII12A8C13E993,Noll,,
TROESOI128F1478DCC,Pink Floyd,ARD4C1I1187FB4B0C3,Brain Damage,SOVHNYS12A58A76F51,Dark Side Of The Moon,"London, England",
TROESTX128F92EE53E,Marillion,ARAH95P1187B9B0169,He Knows You Know (Live At The Marquee 30/12/82),SOATIEI12A58A7AF24,Early Stages: Official Bootleg Box Set 1982-1987,"Aylesbury, England",
TROETPL128F425999E,Des'ree,AR0URB11187FB46C1C,I'm Kissing You,SOTCLCI12A58A7A94C,Supernatural,,
TROETUD128EF34A5F8,Edison Lighthouse,ARQC09T1187FB4AAB2,San Francisco,SOROYDR12A6BD4F251,The Best of Edision Lighthouse,,
TROEUZN128F4277797,Benzion Witler,AROC23Y1187B999FB5,Mit Giche Trit,SOZNFDM12A8C139626,Oyfn Pripetshik Jewish Folksongs,,
TROEVBL12903CB632F,Airliner,ARCF56Q1187FB55282,Happiness,SOZGSBH12AB018D4E2,The Last Days Of August,,
TROEVGQ12903D02909,Vincent de Jager,ARKBYZK1257509D5B1,Things I will Never Say,SOMLASE12AC3DF6C0A,Crazy For You EP,,
TROEVOE128F9359DF2,The Animals,AR1VWD91187FB4CE99,The House Of The Rising Sun,SOGWKSE12AB01858C0,The Animals: All-Time Greatest Hits,Newcastle,
TROEVTC128F92D4A57,Megadeth,AR98JLC1187B9ADE23,Angry Again,SORHPSD12AAA15FC65,Anthology: Set The World Afire,"Los Angeles, CA",
TROEWBD12903CF7610,Los Caminantes,ARC1Y1G1187B9A6908,Fui El Primero,SOIOCPB12AC468F3C9,Tesoros De Colección,,
TROEWOB128F42559ED,András Schiff,ARXE2PH1187B9B57D3,Schumann : Arabeske in C major Op.18,SODWUQQ12A8C135AF9,András Schiff - Solo Piano Music,,
TROEWTY128F4248A30,Beatles Tribute,ARYWEGG11F4C84036A,Ticket To Ride,SODWMQF12A8C136D70,Pickin' On The Beatles,"Liverpool, England",
TROEWUH128F92C9340,Utopia,ARHBWOZ1187FB3FD53,Can We Still Be Friends?,SOOEVFQ12A8C1401DE,Live from Hartford,ITALY,
TROEWXC128F148C83E,Dr. Dre / Eminem / Alvin Joiner,ARZER7I1187FB385AF,What's The Difference,SOSKDTM12A6701C795,2001,"Los Angeles, CA",
TROEXNR128F4295460,The Corrs,AROVU6Z1187B9AE74E,Hopelessly Addicted ( LP Version ),SOLROTR12A8C13D4C7,Talk On Corners,,
TROEXTE128E0794957,Empire Brass,ARIQXWK1187B9B00F4,Choral: Jesu bleibet meine Freude (Jesu_ joy of man's desiring) from Cantata No. 147_ 'Herz und Mund und Tat und Leben' BWV 147 (2005 Digital Remaster),SOLXMYD12A67AD730D,A Bach Festival,,
TROEXZQ128F42A4C93,Murs,ARMZIKF1187FB46B0D,And This Is For&,SOXVDMG12B0B80C114,3:16 The 9th Edition,"Los Angeles, CA",
TROEYQD128F930C7A0,Michael J.,ARONIPH1242077F759,Everyday People,SOIOTRK12A3F1EC104,Best of Both Worlds,California - LA,
TROEZDB128F932C147,House Of Heroes,ARWQT7I1187B9A71BE,Ghost (Album Version),SOLCDRI12AB0189629,The Acoustic End EP,"Columbus, OH",
TROEZGC128F429A58B,Rondò Veneziano,AROQYTQ1187B9A27BC,Suite Di Natale,SOEQZUL12A58A79E9F,The Magic Of Christmas,,
TROEZXI128F423315E,Hungarian State Opera Orchestra_ Radio-Symphonie-Orchester Berlin_ Andras Mihály & Roberto Paternost,AR2BKRK1187B9AD280,Tosca: E Lucevan Le Stelle (Puccini),SOXVZDG12A81C23426,Puccini: Opera Arias and Duets,,
TROFAON128E079371E,Carpenters,AR58JT11187B9AF4CC,(They Long To Be) Close To You,SOHKZSM12A8C13E5D5,The Essential Collection (1965-1997),"New Haven, CT",
TROFBYC128F92FA236,The Teddy Bears,ARMC3TU1187B9AC62D,To Know Him Is To Love Him,SOIOBOG12AB017B61A,Backline Volume 47,"New York, NY [The Bronx]",
TROFCFT128F92DEA5E,Sash!,AR4H6UV1187B9A7BFA,Stay ,SOZMZPZ12AB017D849,SASH! The Best Of ,,
TROFDLH128F145A6AD,Paul Mauriat,AR0HO681187FB3BE2A,Aria,SOTWXZV12A6D4F7DF4,Classics In The Air 2,"Marseille, France",
TROFEVM128F92EB3A2,Daniel Landa;Lucie Vondrackova,ARKV0F21187B98E666,Touha,SOSVKBI12AB0183989,Kvaska,,
TROFFHS128F4272696,Mathias Schaffhäuser,ARFNMYF1187B98DA04,Go Further,SOPRKQO12A8C135FD5,Lebensfreude - The Early Years,,
TROFFPQ12903CC3009,Stealers Wheel,ARB0W0J1187FB4834D,Stuck In The Middle With You,SOFKMEX12A8AE46424,Total 70s,"BROADVIEW HEIGHTS, Ohio",
TROFFYZ128F429262A,Marco Masini,AR6YY1D1187B98F0D0,Lungomare,SOFQRIT12A8C13938B,Collezione 2,IT,
TROFGAY128F42A0C4C,The Script,ARKMQ0K11C8A4224DF,The Man Who Can't Be Moved,SOJCRRI12A8C13A96A,The Script,Dublin,
TROFGEE128F9337C3F,José Augusto,AR0CWSC1187B9AFE3F,N¦o Precisas Chorar/Só Vou Gostar de Quem Gosta De Mim/Ninguém Vai Tirar Vocé De Mim,SOAYZAF12AB0188A12,Ao Vivo,,
TROFGOX128F424ED45,The Nelons,AR7D4N41187B9B375D,Walk Right Out Of This Valley (Ryman Gospel Reunion Version),SODISQT12A8C131330,Ryman Gospel Reunion,Canada,
TROFGRN128F426D5D1,David Palmer,ARVDMV71187FB43A8F,Amapola,SOCMRNF12A8C13C76D,Greatest Guitar Hits,England,
TROFHPZ128F42901F0,Rednex,ARDDQKN1187FB50651,Old Pop In An Oak,SOIWQVK12A58A7C251,Sex & Violins,,
TROFHYS128F4297B46,Nomadi,ARSR2Y11187B98974D,La Settima Onda,SOFVFZA12A8C13D803,La Settima Onda,,
TROFHZE128F92CD27F,Within Temptation,ARJ97ZM1187B9AD147,Stand My Ground [Live Audio],SOZOVYP129F082EF3A,Black Symphony,The Netherlands,
TROFJXZ128F93069FE,Katie Melua,ARJ0AL61187B9A3F27,Blue Shoes,SOIFWJF12A6D4F7CA9,Piece By Piece,Georgia,
TROFKIA128F42906E2,Jens O.,ARZCLSJ1187B9A3F6C,To The Beat (Club Mix),SOAAFDJ12A8C13D9FF,Man On The Mic / To The Beat,,
TROFMLQ128F92F8248,Afrikaner,ARZKKCT125094155B2,Opera House (airway to berlin mix),SOCNTRQ12AAF3B2C23,Suburbia Underground Vol.1,,
TROFMUH128F429BA0E,Wrinkle Neck Mules,AREP8SG1187FB3C6EC,17 Miles of Bourbon,SOYRFZC12A58A7AE83,Minor Enough,"Richmond, VA",
TROFNGJ128F429D84A,The Mamas & The Papas,ARQ294N1187FB53D2A,California Dreamin',SOKXAAB12A8C13B579,The Ultimate Collection,"New York, NY",
TROFOLE128F426ABAC,Tina Arena,AR45UNF1187FB45AD8,Burn,SONNIOR12A8C1321D7,In Deep,"Melbourne, Australia",
TROFSLH128F4263BB2,Weird Al Yankovic,AR7WFGC1187B9B1CD4,(This Song's Just) Six Words Long,SOZDBOR12A58A7AF7D,Even Worse,"Lynwood, CA",
TROFUHD128F427E966,Murray Perahia,AR0IHC91187B9B1347,English Suite No. 1 in A Major_ BWV 806/Prélude,SOQXQKO12A8C134AEF,Bach: English Suites Nos. 1_ 3 & 6 [Expanded Edition],"New York, NY",
TROFVDQ12903CFB792,Paul McCartney / Wings,ARGMPRW1187B9AC4C4,My Love,SOZAHDR12A8C139B2E,All The Best,,
TROFVVM128F932C362,True Pseudo,ARAKSYM1241B9CA189,Freaking Me Out (Nadastrom Drnkn Btchs Remix),SOQWATT12AB018799A,Freaking Me Out,,
TROFXPE12903CD1601,Sophie Monk,ARBZT401187FB48357,Inside Outside,SOZRHKU12AB018671B,Calendar Girl,,
TROFXRF128F9345EDF,Children Of Bodom,ARR057Y1187B9A16E7,Taste Of My Scythe,SOFTAGR12AB01802CE,Follow The Reaper,,
TROFXYD128F146055D,Freddie Mercury,ARRXL4I1187B9AC23B,Made In Heaven (2000 Digital Remaster),SOTHVCM12A6D4F704B,Solo,"Zanzibar, Tanzania",
TROFYAD128F42A381B,Helena Paparizou,ARQLM691187FB4CFA7,Treli Kardia (Crazy Heart),SOGUEMZ12A58A794AD,Protereotita - Euro Edition,"V�erg�nd, Sweden",
TROFYVM128F42AEB60,Mike Leon Grosch,ARNN7G61187B996C97,Love's Divine,SORGEOD12A8C13CC23,Love Songs,,
TROFYZU128F92FF51D,Béla Banfalvi_ Budapest Strings,ARWIZ9T1187FB5BE21,Concerto f-moll_ op. 8_ Nr. 4_ RV 297: Largo,SOZZWOY12AB01853E5,Christmas Meditation,,
TROFZEA128F932086C,Gary Puckett_ The Union Gap,AR67U2G1187FB3F935,Young Girl,SOELJKF12A8C140FEE,Broken Hearted - 18 Classic Tearjerkers,,
TROFZIC128F931AD7E,Ann Lee,AR7074B1187FB4C39B,2 Times,SOPVOFH12A6D4F79A0,Big Tunes Back 2 The 90s,United States,
TROFZXR12903CEDD0D,Freak Nasty Presents / D Dub,ARPFJUP1187B989052,Show 'Em How To Stunt It,SOGQPTQ12AC468DA91,50 Cent (U Can't Phuck Wit Us),"OMAHA, Neuenburg",
TROGAAL128F14A270E,Doug Kershaw,AR0C3MJ1187FB44C80,The Sooner I Go (LP Version),SOEJYKV12A58A7DB19,Louisiana Man,"Tiel Ridge, LA",
TROGBCR128F932BF92,Jon Faddis,AR4L4D61187FB43694,Whisper Not,SOMJNVW12A58810DB3,Legacy,"Oakland, CA",
TROGBID128F426377E,Joe Satriani,ARNZ70R1187B9A4824,Into The Light,SOFJPCE12A58A7CE90,Flying In A Blue Dream,"Westbury, Long Island, NY",
TROGCBX128F423B32E,Paolo Nutini,ARZS3RD1187FB457CE,Last Request [Live At Isle Of Wight Festival] (EP Version),SOQZUUQ12A8AE44A10,Live At Isle Of Wight Festival 2007,"Paisley, Scotland",
TROGCDY128F425D506,Tracy Huang,ARG0MK51187FB5739A,Do You Know Where You're Going To (2002 Digital Remaster),SODUPMW12A8C133C09,Recollecting Tracy,,
TROGCMF128F424113D,Basshunter feat. DJ Mental Theos Bazzheadz,AR8WV031187FB3F903,Now You're Gone [Fonzerelli Remix],SOXRPTP12A8C13172E,Now You're Gone,"Halmstad, Sweden",
TROGDHN128F934C06F,Tom Petty And The Heartbreakers,ARF4L041187FB4D318,The Waiting,SOABBTI12A58A7D711,Tom Petty And The Heartbreakers Live Anthology,,
TROGDYO128F424CDE7,Creedence Clearwater Revival,ARSAIUN1187FB398D3,It's Just A Thought,SOTLXZL12A6D4F7F9A,Creedence Country,"El Cerrito, CA",
TROGFKO128F425D721,Lou Bega,AR07MCL1187B9B2DCA,Mambo No. 5 (A Little Bit Of...),SOMKAVH12B35058518,Ultimate Summer BBQ,"Munich, West Germany",
TROGGTU128F9343125,Santana,ARB054P1187B9AD32E,Love Is You,SOZHULZ12A8AE471CC,Freedom,"San Francisco, California",
TROGHCY12903CFEA5E,Moonspell,AR4C6V01187FB3BAF4,Mephisto,SOCZIAV12A67ADB3B6,Irreligious,Portugal,
TROGHKP128F425BA0F,A Challenge Of Honour,ARIN1Q01187B9B7499,Feux / Fire (Instrumental),SOYTZOG12A8C13754F,Wilhelm Gustloff,,
TROGHPO128F932D098,Los Del Sol,ARTCYEF12420780FA0,La Cucaracha,SOWVZAT12AB018801B,Fiesta,,
TROGIGB128F42935BD,Lou Reed,ARO5T1P1187B9AC680,You Wear It So Well,SOUWWNN12A8C1395F5,Rock And Roll Heart,"Brooklyn, New York",
TROGIMN128F4263D51,Ciccolini_ Aldo / Tacchino_ Gabriel,AR5BFVK1187FB369A9,N2 3 Sarabandes 1887,SOHJGUU12A8C1376BE,Works For Piano Vol.1,Colorado,
TROGINN128F4257307,Frankie Yankovic/Walter Ostanek,AR1IUFD119B866994E,Café Polka,SODJBET12A8C135BBC,One Last Time,Ohio,
TROGJTB128F92DF6EE,The Jacksons,ARW3LUX1187FB5C4C0,Shake Your Body (Down To The Ground),SOTXQGY12A8AE48DE7,The Pop Years 1978-1979,,
TROGKEY128F428113F,Brenda K. Starr,AR5C7ZY1187FB5499F,Come On! (Club Dub),SONLRAT12A8C1379F7,"So Good (12"" Club Collection)","New York, NY [Manhattan]",
TROGLJZ128F92E520A,Mina & Tiziano Ferro,ARFKLDW1250940EEE5,Cuestion De Feeling (Questione Di Feeling),SOMMMCU12AB017C2A3,Todavìa,,
TROGLMP128F92F9674,Helloween,ARNFBNR1187B9A25C2,Dr. Stein,SOCWHXS12AB0180E55,Keeper Of The Seven Keys Part II,"Hamburg, Germany",
TROGLSM12903D0F528,Martha Argerich,AREVPHS1187FB3B6EB,3. in G major,SOOUJAI12AC468B774,Chopin Gold,"Żelazowa Wola, Poland",
TROGLYH12903CF8109,Time Travellers,AR25JHD1187B99438F,Lonely Planet,SOTRWHM12AB017F949,Infrasonic Collection Series_ Volume One,,
TROGMKJ128F92F0924,Gilberto Santa Rosa,ARMEW4Q1187FB57238,No Pense Enamorarme Otra Vez,SOYYMFY12A8C146894,Solo Bolero,"WEST PALM BEACH, Florida",
TROGMKV128F1481551,Supertramp,ARRZ9UW1187B9AFA1D,Take the long way home (live),SOVUCAR12A6D4F8592,Live,,
TROGMSV128F427979C,Los Blue Rubatos,ARRQHAA1241B9CE043,Samba Pa Ti,SOWANOQ12A8C13AEC8,El Día De Los Enamorados - A Latin & Spanish Valentine's Day,,
TROGMVI128F4269977,Martha Argerich,AREVPHS1187FB3B6EB,Kinderszenen (Scenes from Childhood) Op. 15: 8. Am Kamin (By the Fireside),SOBBMIP12A8C139C31,Martha Argerich: Live from Lugano 2007,,
TROGNMP128F148C4A0,Richard Clayderman / James Last And His Orchestra,ARL3IIC1187FB394BD,From A Distance,SOPLLGB12A6D4FA166,Welthits In Gold,"Paris, France",
TROGNMU128F145ACB8,Joe Cocker,ARUAG4R1187FB53500,When The Night Comes,SOKNUIE12A6D4F7640,One Night Of Sin,ROMA,
TROGNOF128E0791202,Stockard Channing,ARR76NH1187FB5B560,There Are Worse Things I Could Do,SODDLDS12A6701FD26,Grease,,
TROGOZH12903D07042,All-4-One,ARP5C7H1187FB36848,I'm Sorry (LP Version),SOUAKRZ12AC468E2CB,And The Music Speaks,California,
TROGPSU12903CBEF8E,Major Lazer / Vybz Kartel / Afrojack,ARLGOUD12298900ACE,Pon De Floor,SODGCRN1288D3EB7B9,Pon De Floor,Philadelphia PA,
TROGQEI128F42A1F96,Marc Lavoine,ARDINVM1187B98A6C1,Si Tu Veux le Savoir,SOTZLIE12A8C13BBC9,Fabrique,"Longjumeau, France",
TROGQRA128F149FFA1,Sunbeam,ARQTCA01187FB50DA0,Purple,SOFMSSW12A6D4FBB9D,Lightyears,,
TROGQRJ128F9340C7C,John Mellencamp,ARYVGP31187B9A531A,Like A Rolling Stone,SOMPDPP12A8C134B3C,Bob Dylan The 30th Anniversary Concert Celebration,"Seymour, IN",
TROGRVX128F148B4BE,Faye Wong,ARVMRVW1187FB392FF,Jin Chi,SOHIGCS12A6D4FA0CD,Fei Mai Pin,,
TROGSHU12903CAF980,Goldfrapp,AR8K3HD1187B9B9CA9,Rocket (Tiësto Remix),SOTOWXZ12AB0188B4B,Rocket,,
TROGSXG128F935034B,Yuri & Mijares,ARME5BZ1187B9B9B32,Te quiero Asi,SOPMUBB12AB01857C5,Acompañame,,
TROGTWU128F9340628,Nick Fiorucci,ARNI1OO11C8A414FA0,Just Like That,SOLTECG12AB0182933,11:11,,
TROGUEF128F4263022,Traveling Wilburys,ARNSS0D1187FB52AAD,Runaway (2007 Remastered Remix Version),SOGBGCS12A8C139212,Traveling Wilburys Vol. 3,,
TROGUOH128F9337BE4,Nana Mouskouri / Stig Rossen,ARPAL0H1187B990A8E,To Make You Feel My Love,SOQASAO12AB0182BE3,Songs For You,"Athens, Greece",
TROGWMB128E07928B9,Enrique Iglesias,ARDCFNZ1187FB3DDB0,Hero,SOMPNAI12A6701FFC4,Escape,"Madrid, Spain",
TROGXGA12903CD9958,Blaze Bayley,ARW7N8C1187B9B0D40,Lord of the Flies,SONLIKG12AB018AC0F,The Night That Will Not Die,UK,
TROGXGS128E078A493,3 Doors Down,ARW1MUW1187FB4D5A1,Kryptonite,SOVZHSH12A6702065E,Let Me Go,"Escatawpa, MS",
TROGXWX128F4256EA7,CREMATORY,ARJRYSJ1187B9B27C0,Perils Of The Wind,SOQQSCG12A8C133467,Believe,,
TROHBIJ128F14A588B,Michael Convertino,AR7B2HD1187B9A5161,Everything Must Ride  [Bodies_ Rest & Motion] (2006 Remastered LP Version),SOCALLV12A6D4F9FF9,Bodies_ Rest & Motion [Original Score],,
TROHCQJ128F9335BBC,The Drifters,AR6ZS6M1187FB57A03,Let's Get It On,SOEQEEY12A58A7DF89,The Classic Collection,"New York, NY",
TROHCVR128F428CE32,Bianca,ARB2PJE1187B9A093A,Schönes Land am Meer,SOJOPPE12A8C138F86,Meine Seele verkauf ich nicht,Tennessee,
TROHDPI12903D0CACB,Deadmau5,ARJS9GN1187FB578C4,The Reward Is Cheese,SOBANRO12A81C20E03,William Orbit Odyssey,Toronto,
TROHEJX128F92E8CB8,Lily Allen,ARKZJ301187FB521B2,Littlest Things (Instrumental),SOBKTHI12A8C13AD00,Littlest Things,LDN,
TROHEKB128F428C56A,US Coast Guard Band,ARPMJGA11F4C83BDFE,Mess Call,SOYMRCT12AC9E126A4,Ceremonials,,
TROHESU128F92D05AF,The Royal Philharmonic Orchestra,ARG08XV1187B9A254A,Everybody Hurts,SOINURR12A8C1430B9,Plays the Music of R.E.M.,England,
TROHEWI128F428B829,Robbie Rivera vs. Billy Paul W.,ARJC2K01187FB3DF51,Sex (Filterheadz Remix),SORINST12A8C13FDE1,Sex,,
TROHFII128F428D604,Maria-João Pires,AREYB0Q1187FB41524,Schumann : Kinderszenen Op.15 : IX Ritter vom Steckenpferd,SOJLPMZ12A8C139AD3,Schumann : Kinderszenen_ Waldszenen & Bunte Blätter,,
TROHFJK12903CC4BCE,Travie McCoy,ARYJHCE127D395D4BB,Billionaire [feat. Bruno Mars]  (Explicit Album Version),SOPTLQL12AB018D56F,Billionaire [feat. Bruno Mars],,
TROHFRE128EF35761E,Dik Dik,ARXFOLF1187B989705,Giornale Di Bordo,SOUCAIF12A6D4F6694,Dik Dik Cantaitalia,,
TROHFZG128F423F412,Minnesota Orchestra,ARUHNOG1187FB3854A,The Firebird: Finale,SOJAUUJ12A8C13516D,Tutti! Orchestral Sampler,,
TROHGBF128F423937F,New London Fire,ARZ0LRO1187B9B1BE6,Gremlin In The Machine,SOSVXZB12A81C235BF,I Sing The Body Holographic,New Jersey,
TROHGFX128F428198D,Les Misérables - Original London Cast,AROQL0S1187FB57CFD,Empty Chairs At Empty Tables,SONPETD12A8C130BEC,Les Misérables - Original London Cast,,
TROHHBZ128EF3515BC,The Beautiful South,ARKE2XZ1187FB5A330,Everybody's Talkin',SOOREKT12A6D223BFF,The BBC Sessions,"Hull, England",
TROHHFF12903CC6E0D,Yeah Yeah Yeahs,AR6NYHH1187B9BA128,Skeletons,SOGADNW12AF72A7490,Skeletons,"New York, NY",
TROHHVT128F92EC5F7,Céline Dion,ARFWL8S1187B9B4B44,One Heart,SORXCIJ12A8C146787,My Love Ultimate Essential Collection,"Charlemagne, Quebec, Canada",
TROHHWY128F9331304,Ace Cannon,ARDBGHU1187FB52D08,Rhinestone Cowboy,SOAPRLA12AB018A710,The Classic Collection  Vol 2,"Grenada, MS",
TROHIFD128F425F33A,Scottish Chamber Orchestra/Sir Charles Mackerras,ARLKYO81187B9AB46B,Symphony No. 39 in E flat major_ K.543 - IV Finale: Allegro,SOGQDZO12A8AE48286,Mozart Symphonies 38-41,Scotland,
TROHIXQ12903D02D0B,Arctic Plateau,ARYCFJV122BCFC8CA7,Lepanto,SOZZTST12AC468B4E2,On A Sad Sunny Day,,
TROHIYZ128E0780C29,Queen,ARL4TII1187B9B46E1,Lazing On A Sunday Afternoon (1993 Digital Remaster),SOFJYYH12A6310F0E0,A Night At The Opera,"London, England",
TROHKTF128F933BA43,Anjulie,ARGBXCT11EBCD7ADEF,Colombia,SOIHGXT12A58A7B997,Anjulie,,
TROHLIV12903CBCBE6,Smokie,ARPC1EC1187B99CEA0,Darlin',SOZVUCP12A8C138751,Greatest Hits Collection - 60 Tracks,"Bradford, England",
TROHMGW128F428C49B,Lasse Stefanz,ARZ5I5E1187B9997B0,Årets skiftningar,SOCAJXL12A8C13BF65,Lasse Stefanz 100,,
TROHMRJ128F428DAD6,Cocoon,ARTW0QZ1187B9B5F5C,She's a Ghost,SOBABTV12A8C13C9DB,Lagniappe: A Saddle Creek Benefit For Hurricane Katrina Relief,,
TROHOKW128F4238F99,Chuck Prophet,ARJYJLI1187B9B3C00,No Other Love (PSILY Album Version),SOGUQPG12A8AE4795D,Music From The Motion Picture P.S. Ich liebe Dich,,
TROHPPJ128F427B42F,Cristy Lane,ARF3XJD1187FB38DE0,I Love To Tell The Story (Footprints In The Sand Album Version),SORHQXU12A8C13B38B,Footprints In The Sand,"Peoria, IL",
TROHPXN12903CD3626,Age Pee,ARPJMA91187B9B415F,Hym,SOPZRYE12AB018A147,Hym,,
TROHQCU12903CC5E1A,The Archies,ARCHASV1187FB4CD53,Sugar Sugar,SOJUAYQ12AB018E359,Wedding Party,,
TROHQWH12903D0C046,New Electronic Soundsystem,ARMEMJI1241B9CE500,Equinoxe (Part 5),SOGOSXW12AC468D8C2,50 Best Of Synthesizer Hits,,
TROHRUF128F42AD54A,Howie Day,ARXBOZ01187FB38261,Collide,SOXMRAD12AF72A0CAF,Live from . . .,"Bangor, Maine",
TROHTQV128F427D979,Michael Marcus,ARSDAUG1187FB4113E,Quasar,SOVBKEX12A58A7C053,Speakin' Out,,
TROHTUM128F42A9ACB,Armageddon,ARXIN8J1187B9B5B48,Deeper,SOJZMJC12A8C139998,The Crow,United States,
TROHUHJ128F42701E6,Various Artists: Karaoke - Ameritz,ARPTWEK11F4C83BFA4,Karaoke - Somewhere Over The Rainbow/What A Wonderful World,SONMULK12A8C137302,Karaoke - Cliff Richard,,
TROHUML128F932B561,The Association,AREK9WT1187FB4CCEA,Windy (Album Version),SOUZPST12AB017FC5A,Summer Nights,"Los Angeles, CA",
TROHVMB128F93205A1,Daniel Balavoine,AR6FGD31187B9B4805,La Vie Ne M'Apprend Rien,SONFTLO12AB0180A4D,Au Palais Des Sports,,
TROHVQM128F93370FA,Nana Mouskouri,ARPAL0H1187B990A8E,Toi Qui T'En Vas,SOILZZU12AB018231D,Toi Qui T'En Vas,"Athens, Greece",
TROHWYH128F4253DA3,Olivia Newton-John,AR0BGM11187B9B09BA,Magic (Live At The Sydney Opera House),SORLZUQ12A81C228E3,Olivia's Live Hits,"Cambridge, England",
TROHYEH12903D1178F,Kamil Polner,ARF06F71187FB36BE7,Earth Protector,SOOOFMA12A8C132760,Earth Protector,,
TROHYKR128F92E9D66,Roy Drusky,AR059HI1187B9A14D7,Anymore,SOGMCQX12AB017CD0A,Second Hand Rose,"Atlanta, GA",
TROHYWE128E0786C50,Madonna,ARBEOHF1187B9B044D,Drowned World/Substitute For Love (Album Version),SOAEWOY12A6701FA3D,Ray Of Light,"Bay City, MI",
TROHYZI128F42A33F6,Donatella Rettore,AR6F9X21187B99D774,Donatella,SOAQSZR12A8C13BD01,Estasi Clamorosa,,
TROHZXP128F4289475,Staind,AR3WLE91187B99430A,It's Been Awhile (Clean Edit),SOPAQLN12AF72A0F63,The Singles,"Springfield, MA",
