track_id,artist_name,artist_id,title,song_id,release,path
TRPMFEU128F426376D,Chet Atkins C.G.P.,ARTINGK12454A2D9F4,Classical Gas,SOKVDDU12A8C1329FA,Street Dreams,data\lmd_matched_h5\lmd_matched_h5\P\M\F\TRPMFEU128F426376D.h5
TRPMFHX12903CFEDED,La tulipe noire,ARCG5H21187B9AB18A,Castle In the Sand,SOGKKIN12AC9618538,Faded Leaves,data\lmd_matched_h5\lmd_matched_h5\P\M\F\TRPMFHX12903CFEDED.h5
TRPMFIE128F428C1E4,RIP SLYME,ARMYLWF1187FB3EA7F,LINDA,SOCZZQK12A8C1395EC,EPOCH,data\lmd_matched_h5\lmd_matched_h5\P\M\F\TRPMFIE128F428C1E4.h5
TRPMFRG128F92CB73C,Ben Moody feat. Anastacia,AREDI3K1187FB4C2C4,Everything Burns  (Ben Moody featuring Anastacia),SOBTWVG12A8C141F54,Pieces Of A Dream,data\lmd_matched_h5\lmd_matched_h5\P\M\F\TRPMFRG128F92CB73C.h5
TRPMFTW128F14983E0,Mayday,ARS7E2E1187FB361BC,Captain (Album Version),SOJTYPV12A6D4F929A,Saddle Creek 50,data\lmd_matched_h5\lmd_matched_h5\P\M\F\TRPMFTW128F14983E0.h5
TRPMFVU128E07994EE,The Notorious B.I.G.,ARSZ6MA1187FB43D29,Notorious Thugs (Amended Version),SOYUZXC12A67ADA22F,Life After Death,data\lmd_matched_h5\lmd_matched_h5\P\M\F\TRPMFVU128E07994EE.h5
TRPMGFE128F425A086,Aleks Syntek,ARW70HR1187B9A358C,Tu Necesitas (Live),SOGXSEL12A8C13442C,Multiple,data\lmd_matched_h5\lmd_matched_h5\P\M\G\TRPMGFE128F425A086.h5
TRPMGLT12903CDDE06,Paper Lace,AR83AVQ1187B9B060F,The Night Chicago Died (Re-Recorded / Remastered),SOYNHLA12AC3DF9632,The Night Chicago Died (Re-Recorded / Remastered),data\lmd_matched_h5\lmd_matched_h5\P\M\G\TRPMGLT12903CDDE06.h5
TRPMGQB128F4288A56,Luis Miguel,ARM6T8I1187FB36CC8,El Rey,SOQJMWO12A8C139E43,El Concierto,data\lmd_matched_h5\lmd_matched_h5\P\M\G\TRPMGQB128F4288A56.h5
TRPMHKH128F422B8F9,Bob Sinclar Feat. Gary Nesta Pine,ARGLOU61187FB55A07,Love Generation (Kenny Dope Mix),SOYBDDL12A67ADADF5,Love Generation,data\lmd_matched_h5\lmd_matched_h5\P\M\H\TRPMHKH128F422B8F9.h5
TRPMJNQ128F93017A3,Era,ARJQPNX1187B98D7C1,Impera,SOJIHIE12AB0180F09,Era I 2002,data\lmd_matched_h5\lmd_matched_h5\P\M\J\TRPMJNQ128F93017A3.h5
TRPMKQM128F425DD40,Nekromantix,AR4CB5F1187B99D170,Black Wedding,SOMTBYM12A58A7A5D5,Dead Girls Don't Cry,data\lmd_matched_h5\lmd_matched_h5\P\M\K\TRPMKQM128F425DD40.h5
TRPMKVC128F423F328,Norah Jones,ARBJ22B1187B9AD31C,Sunrise (Live),SOEEQJG12A6D4FE72E,Live In 2007,data\lmd_matched_h5\lmd_matched_h5\P\M\K\TRPMKVC128F423F328.h5
TRPMLBC128F14A8950,Sugarland,ARFL99B1187B9A2A45,April Showers,SOPBAUZ12A6D4F989D,Enjoy The Ride,data\lmd_matched_h5\lmd_matched_h5\P\M\L\TRPMLBC128F14A8950.h5
TRPMLGH128F425EA46,Paul Potts,ARK36B71187FB589D2,Con Te Partiro,SOUGXNW12AF72ACCDF,One Chance - Christmas Edition,data\lmd_matched_h5\lmd_matched_h5\P\M\L\TRPMLGH128F425EA46.h5
TRPMLGX128E0795E92,Francisco Céspedes,ARADF5Q1187B98DAE7,Dónde está la vida,SODIYKG12A67ADD7E3,Dónde está la vida,data\lmd_matched_h5\lmd_matched_h5\P\M\L\TRPMLGX128E0795E92.h5
TRPMMGT128F4240960,Nickelback,ARPAAHK1187B9ABB00,Too Bad,SOPOANU12A8AE48C9B,Silver Side Up,data\lmd_matched_h5\lmd_matched_h5\P\M\M\TRPMMGT128F4240960.h5
TRPMNAX128F149DAD7,Dave Grusin,ARMMI1S1187B9902BF,Ray's Blues,SOUNOAM12A6D4FBA2A,The Firm,data\lmd_matched_h5\lmd_matched_h5\P\M\N\TRPMNAX128F149DAD7.h5
TRPMNJO128F931C0F9,Klubbdriver,ARSEQMY1187B99562C,Move Your Feet,SOVSHTZ12AB017B6EC,Move Your Feet,data\lmd_matched_h5\lmd_matched_h5\P\M\N\TRPMNJO128F931C0F9.h5
TRPMNXJ128F425B198,Scouting for Girls,ARIC3DH1187FB4E57F,The Best Summer Yet,SOWRHEK12A8AE4905A,Its Not About You,data\lmd_matched_h5\lmd_matched_h5\P\M\N\TRPMNXJ128F425B198.h5
TRPMPHR128F146EF6F,Roberta Flack & Donny Hathaway,ARIPNPE1187FB3EE18,Where Is The Love  (LP Version),SONTPCZ12A6D4F8F56,Roberta Flack & Donny Hathaway,data\lmd_matched_h5\lmd_matched_h5\P\M\P\TRPMPHR128F146EF6F.h5
TRPMPPF128E078B002,Brandy & Ray J,ARXC2TM1187B994322,Another Day In Paradise  (R&B-Version),SOSYIPC12A6701EA0E,Full Moon,data\lmd_matched_h5\lmd_matched_h5\P\M\P\TRPMPPF128E078B002.h5
TRPMQDZ128F429B76F,Kisha,ARUACR61187FB3AB37,Küss mi wach,SOWNNEW12A8C13CB85,Stoffwächsu,data\lmd_matched_h5\lmd_matched_h5\P\M\Q\TRPMQDZ128F429B76F.h5
TRPMQFP12903CCD25C,101 Strings Orchestra,ARNNU4G1187FB5991B,Jealousy,SOFFWIE12AB0186893,Ballroom Dance: Tango,data\lmd_matched_h5\lmd_matched_h5\P\M\Q\TRPMQFP12903CCD25C.h5
TRPMQSL128F934665A,Suzanna Lubrano,ARMBYSY122988FF123,Festa Mascarado,SOWSDKT12AB01805ED,Festa Mascarado,data\lmd_matched_h5\lmd_matched_h5\P\M\Q\TRPMQSL128F934665A.h5
TRPMRON12903CD4948,Solar Stone,ARSMPXR11F4C84532D,Seven Cities,SOLFWVG12AB0185E3C,Godskitchen Pure Trance Classics,data\lmd_matched_h5\lmd_matched_h5\P\M\R\TRPMRON12903CD4948.h5
TRPMRWH128F92E449A,Alf Robertson,AROMQM21187B9904CC,Ett minne som står still (I'd Do It All Again),SOAPHIK12AB0181DC4,Det kommer från hjärtat,data\lmd_matched_h5\lmd_matched_h5\P\M\R\TRPMRWH128F92E449A.h5
TRPMSAQ128F4288313,The Tony Rich Project,AR28PJ31187B990E80,Nobody Knows,SOYTEAE12A58A7C1F4,Words,data\lmd_matched_h5\lmd_matched_h5\P\M\S\TRPMSAQ128F4288313.h5
TRPMTZU128F931A9D7,The Lettermen,AR0K52Y1187B9B69A6,What Can I Give You This Christmas?,SOTFBLP12AB0184B22,For Christmas This Year,data\lmd_matched_h5\lmd_matched_h5\P\M\T\TRPMTZU128F931A9D7.h5
TRPMUDO128EF366BC2,Lorenzo Antonio,ARUU3CV1187B9A432D,Nadie Mas Que Tu,SOKAABW12A6D4F6CE6,Calendario De Amor,data\lmd_matched_h5\lmd_matched_h5\P\M\U\TRPMUDO128EF366BC2.h5
TRPMUGT128F92F87A9,Plastic Boy,AR0J8QL1187FB3F3B8,Rise Up,SOVESND12AB0183C77,Trancelife,data\lmd_matched_h5\lmd_matched_h5\P\M\U\TRPMUGT128F92F87A9.h5
TRPMVAX128F14566D1,Jimmy Buffett,ARTBSEF1187FB3CBDE,Margaritaville,SOBCRTE12A58A79EEA,Feeding Frenzy,data\lmd_matched_h5\lmd_matched_h5\P\M\V\TRPMVAX128F14566D1.h5
TRPMVIC12903CE5C96,P J Proby,AR54UY91187B9A6667,Crawling Back,SOHEUIF12AC4685C95,Legend,data\lmd_matched_h5\lmd_matched_h5\P\M\V\TRPMVIC12903CE5C96.h5
TRPMVIO128F147ED6E,The Impacts,ARN1SIC1187B9937C4,Tears (LP Version),SOEDQJC12A6D4F98EC,Wipe Out,data\lmd_matched_h5\lmd_matched_h5\P\M\V\TRPMVIO128F147ED6E.h5
TRPMVXG128EF365D01,Splitloop,ARYZK5J1187FB378BE,On My Mind,SOTNWAC12A6D4F6EFE,On My Mind,data\lmd_matched_h5\lmd_matched_h5\P\M\V\TRPMVXG128EF365D01.h5
TRPMWFP128F427BF5B,The Philadelphia Orchestra,ARCTX431187FB3C834,"Symphony No. 4 in A Major_ Op. 90 ""Italian""/II. Andante con moto",SOLOLOU12A8C13624F,Mendelssohn:,data\lmd_matched_h5\lmd_matched_h5\P\M\W\TRPMWFP128F427BF5B.h5
TRPMWJH128F92F68D3,Zhou Huajian,ARW7JC61187FB534F2,Let Me Happy and Let Me Sad,SOQPXBP12AAF3B2E46,Music Emotion,data\lmd_matched_h5\lmd_matched_h5\P\M\W\TRPMWJH128F92F68D3.h5
TRPMWUS128F14A01C4,Trance Allstars,ARYVQED1187FB386B8,Go (Taucher Short Version),SOXVWYM12A6D4F74F9,Go,data\lmd_matched_h5\lmd_matched_h5\P\M\W\TRPMWUS128F14A01C4.h5
TRPMWZD128F4232866,Mynt,AR0NT0I1187FB55EB8,You're The Only One (Album Version),SORYMQT12A58A78F6B,Still Not Sorry,data\lmd_matched_h5\lmd_matched_h5\P\M\W\TRPMWZD128F4232866.h5
TRPMXCW128F427D415,Lorene Drive,ARR696O1187B99C4D0,Hey Ya! (Outkast) (Album),SOHBYZL12A8C13A910,Punk Goes Crunk,data\lmd_matched_h5\lmd_matched_h5\P\M\X\TRPMXCW128F427D415.h5
TRPMXJE128EF35E237,ABC,ARGP47U1187FB4D0EB,The Look Of Love (Part 3),SOQBXFC12A6D4F6EC6,Never More Than Now - The ABC Collection,data\lmd_matched_h5\lmd_matched_h5\P\M\X\TRPMXJE128EF35E237.h5
TRPMXLE128E078357A,Arturo Sandoval,ARNITNO1187FB555D3,The Latin Trane,SOGTZGZ12A6310E48F,The Very Best Of Arturo Sandoval,data\lmd_matched_h5\lmd_matched_h5\P\M\X\TRPMXLE128E078357A.h5
TRPMYKU128F92E0F50,Jason Donovan,ARROAQE1187B9909CF,Let It Be Me,SOJTCDI12AB0182F98,Let It Be Me,data\lmd_matched_h5\lmd_matched_h5\P\M\Y\TRPMYKU128F92E0F50.h5
TRPMZDI128F14916D1,Rare Earth,ARJ4LIU1187B98FF60,Get Ready,SOMKBHO12A6D4F86AF,The Best Of Rare Earth,data\lmd_matched_h5\lmd_matched_h5\P\M\Z\TRPMZDI128F14916D1.h5
TRPMZLG128F42675F1,Destiny's Child,ARKWI7M1187B9B7713,No_ No_ No Part 1,SOKFIBC12A8C133C9C,Destiny's Child/The Writing's On The Wall,data\lmd_matched_h5\lmd_matched_h5\P\M\Z\TRPMZLG128F42675F1.h5
TRPMZQC128F14693DA,Mike And The Mechanics,ARYGSFW1187FB519B1,The Living Years,SOODHCD12A6D4F832D,Mike & The Mechanics Hits,data\lmd_matched_h5\lmd_matched_h5\P\M\Z\TRPMZQC128F14693DA.h5
TRPNAKU128F145718B,The Lettermen,AR0K52Y1187B9B69A6,Put Your Head On My Shoulder (1987 Digital Remaster),SOMTDYR12A6D4F69B5,All Time Greatest Hits,data\lmd_matched_h5\lmd_matched_h5\P\N\A\TRPNAKU128F145718B.h5
TRPNAVZ128F92F4067,Paolo Mojo,ARCWB9Y1187B996E1F,Sirena,SOGQFFD12A8C13F68E,Sirena,data\lmd_matched_h5\lmd_matched_h5\P\N\A\TRPNAVZ128F92F4067.h5
TRPNBEN128F93349DA,Mick Flannery,ARYL56G11C8A41634E,Goodbye,SOOQRBF12AF72AB570,White Lies (Deluxe Limited Edition),data\lmd_matched_h5\lmd_matched_h5\P\N\B\TRPNBEN128F93349DA.h5
TRPNBZI128F93005E8,Procol Harum,AREMIBQ1187FB3C7A1,Homburg,SOHGCPU12AAF3B4D53,One Eye To The Future,data\lmd_matched_h5\lmd_matched_h5\P\N\B\TRPNBZI128F93005E8.h5
TRPNCFA12903CDE82B,Groove Coverage,AR7PIQ01187FB49737,Because I Love You,SODHIBA12AB01886BF,Because I Love You,data\lmd_matched_h5\lmd_matched_h5\P\N\C\TRPNCFA12903CDE82B.h5
TRPNCZL128F92CA52E,Ace of Base,AR2IKF71187FB4D0C2,All That She Wants,SOLZXXY12A67AE0E12,Happy Nation,data\lmd_matched_h5\lmd_matched_h5\P\N\C\TRPNCZL128F92CA52E.h5
TRPNEQP128E078C5BD,Archive,ARUJ2171187B9AE84F,Indian Theme,SOPCWKF12A6701EAE4,BOF Michel Vaillant,data\lmd_matched_h5\lmd_matched_h5\P\N\E\TRPNEQP128E078C5BD.h5
TRPNEQW128F9313001,Al Green,ARNNRN31187B9AE7B7,Look What You Done To Me,SOTQFWI127CF8E20A5,Most Sampled,data\lmd_matched_h5\lmd_matched_h5\P\N\E\TRPNEQW128F9313001.h5
TRPNEUV128F42699C5,Solomon,AR323JD1187FB483D0,"Piano Sonata No. 14 in C sharp minor Op. 27 No. 2 ""Moonlight"" (2008 Digital Remaster): I.      Adagio sostenuto",SOKBRJR12A8C139213,Icon: Solomon,data\lmd_matched_h5\lmd_matched_h5\P\N\E\TRPNEUV128F42699C5.h5
TRPNFET128F92F8B74,The Gathering,ARKAL321187B9AD4BE,Third Chance,SOVLETI12A6D227244,Adrenalin / Leaves,data\lmd_matched_h5\lmd_matched_h5\P\N\F\TRPNFET128F92F8B74.h5
TRPNFHR128F42430D9,Bee Gees,AR6LKUT1187FB57287,How Can You Mend A Broken Heart?,SOALUPO12A8C131951,Trafalgar,data\lmd_matched_h5\lmd_matched_h5\P\N\F\TRPNFHR128F42430D9.h5
TRPNFYZ128F427CBEA,Marisa Monte,ARCEXLE1187FB3A93E,De Noite Na Cama,SOGQQOL12AF729D5BE,Mais,data\lmd_matched_h5\lmd_matched_h5\P\N\F\TRPNFYZ128F427CBEA.h5
TRPNGBB12903CCB2BD,Imagination,AR6P61J1187FB52D18,Music And Lights,SORXTHN12A8C1341FA,The Very Best Of - Vol. 3,data\lmd_matched_h5\lmd_matched_h5\P\N\G\TRPNGBB12903CCB2BD.h5
TRPNGWN128F423ACD0,Grace Potter and the Nocturnals,AROT1G41187FB3F80B,Falling Or Flying,SOMFPCO12AF72ABFC2,Grey's Anatomy Volume 3 Original Soundtrack,data\lmd_matched_h5\lmd_matched_h5\P\N\G\TRPNGWN128F423ACD0.h5
TRPNHEX128F1477931,Pepe Romero,ARYR56R1187FB3DEEE,Jeux interdits (Romance),SOEBKJP12A6D4F8973,100 Classical Favourites,data\lmd_matched_h5\lmd_matched_h5\P\N\H\TRPNHEX128F1477931.h5
TRPNHGZ128F92FC18C,Starkid,ARBA2BF1187B988B9E,Crayons 2004 (MV Mix),SOKKOAS12AB017A986,Crayons 2004,data\lmd_matched_h5\lmd_matched_h5\P\N\H\TRPNHGZ128F92FC18C.h5
TRPNHHN128F92FDBA8,Ace Cannon,ARDBGHU1187FB52D08,Blue Eyes Crying In The Rain,SOHIRFB12AB0180EBF,Tuff Stuff,data\lmd_matched_h5\lmd_matched_h5\P\N\H\TRPNHHN128F92FDBA8.h5
TRPNIHS128F147120A,Brasilian Tropical Orchestra,AREYIHC1187B99CE0B,Don't Let Me Down,SOEFGYW12A6D4F7AC9,The Music of The Beatles In Bossa Nova,data\lmd_matched_h5\lmd_matched_h5\P\N\I\TRPNIHS128F147120A.h5
TRPNJLK128F422B535,Carsten Jost,AROZ3MG1187FB36215,W.U.O,SODBMWJ12A6D4FC57C,You don`t need a weatherman remixed,data\lmd_matched_h5\lmd_matched_h5\P\N\J\TRPNJLK128F422B535.h5
TRPNKDT128E078569B,Van Halen,ARNLO5S1187B9B80CC,Dreams (Remastered Version),SOIFFBT12A670215B5,The Best Of Both Worlds,data\lmd_matched_h5\lmd_matched_h5\P\N\K\TRPNKDT128E078569B.h5
TRPNKKC128F9327276,The Outfield,ARQ9QRK1187B9AF231,No Surrender,SOMXMIE12AB018AEAB,Super Hits,data\lmd_matched_h5\lmd_matched_h5\P\N\K\TRPNKKC128F9327276.h5
TRPNLVE128F42838CF,Cat Stevens,ARVHQNN1187B9B9FA3,On The Road To Find Out,SODXYAB12A6701FC5A,On The Road To Find Out (Repackaged),data\lmd_matched_h5\lmd_matched_h5\P\N\L\TRPNLVE128F42838CF.h5
TRPNMIK12903CC9D98,Trick or Treat,ARVDT9B1187FB5517F,Monster Mash,SOSURNF12AB018B8B8,Download Favourites,data\lmd_matched_h5\lmd_matched_h5\P\N\M\TRPNMIK12903CC9D98.h5
TRPNMUA12903CB637F,The Radio Dept.,AREKO1L1187B997EFE,We Climb The Wired Fences,SOLVIWI12A58A7AEAC,Pulling Our Weight,data\lmd_matched_h5\lmd_matched_h5\P\N\M\TRPNMUA12903CB637F.h5
TRPNNCQ12903D0C8B6,Deep Voices,ARRMZRD1187FB3B7D5,Heart Of Glass,SOZEIUM12AC468CA92,Lange Presents Intercity Spring 2010,data\lmd_matched_h5\lmd_matched_h5\P\N\N\TRPNNCQ12903D0C8B6.h5
TRPNNFT128F426CB75,Placido Domingo,ARDWFMH1187B9B2C2F,Man Of La Mancha/What Does He Want Of Me?,SONVQRY12A8C133E03,Man of La Mancha - (A Musical Play by Dale Wasserman),data\lmd_matched_h5\lmd_matched_h5\P\N\N\TRPNNFT128F426CB75.h5
TRPNOGJ128F9300BE4,Joe Yellow,ARHUSAS1187B99E834,I'm your lover,SOEVTSP12AB017C68E,Italo Disco Rarities Vol.7,data\lmd_matched_h5\lmd_matched_h5\P\N\O\TRPNOGJ128F9300BE4.h5
TRPNPIL128F4270697,Patsy Cline,ARA7YDA1187B9A5776,Just Out Of Reach,SOTMVLO12AF72A0EA4,Country And Western - Volume 1,data\lmd_matched_h5\lmd_matched_h5\P\N\P\TRPNPIL128F4270697.h5
TRPNQCD128F424D71F,Lisa Millett,ARZ8A551187FB428C4,When I'm Dancin' [DJ Device Reloaded Dub],SOHLMLR12A6D4FA446,When I'm Dancin',data\lmd_matched_h5\lmd_matched_h5\P\N\Q\TRPNQCD128F424D71F.h5
TRPNQGW128F930DCD4,Kool And The Gang,ARTWIJZ11F4C84858B,Joanna,SOMHXZF12AB017F345,Kool And The Gang - Greatest Hits,data\lmd_matched_h5\lmd_matched_h5\P\N\Q\TRPNQGW128F930DCD4.h5
TRPNQWQ128E0789A3F,Bah Samba,ARCFNAM1187B99424A,Portuguese Love,SOFGJIT12A6701C130,Four,data\lmd_matched_h5\lmd_matched_h5\P\N\Q\TRPNQWQ128E0789A3F.h5
TRPNSCQ128F92FA137,Harold Melvin,ARXK4C31187B994A4C,If You Don't Know Me By Now,SOSOMEH12A8C14395E,American Legend,data\lmd_matched_h5\lmd_matched_h5\P\N\S\TRPNSCQ128F92FA137.h5
TRPNSPK128F933419E,Thin Lizzy,ARHAO311187FB3E38E,Whiskey In The Jar,SOOSDBL12AB018133C,Kats Karavan - The History Of John Peel On The Radio,data\lmd_matched_h5\lmd_matched_h5\P\N\S\TRPNSPK128F933419E.h5
TRPNSRP128F147ADA9,McFly,AR9NG3Y1187B9895EE,Unsaid Things,SONYBWW12A6D4F73BC,Room On The 3rd Floor,data\lmd_matched_h5\lmd_matched_h5\P\N\S\TRPNSRP128F147ADA9.h5
TRPNTTE128F932D26A,America,AR6J5DI1187FB4CF6E,Woman Tonight,SONVTZO12AB0181C13,Live In Chicago,data\lmd_matched_h5\lmd_matched_h5\P\N\T\TRPNTTE128F932D26A.h5
TRPNTXR128F9311A8E,Nino Bravo,ARBQW1H1187FB3E3A0,Noelia,SOPZEXH12AB0180392,Todo Nino,data\lmd_matched_h5\lmd_matched_h5\P\N\T\TRPNTXR128F9311A8E.h5
TRPNUBO128F9311406,Avril Lavigne,ARY53RR1187B9AE485,Girlfriend,SOHCEPL12AB017CE49,Walmart Soundcheck,data\lmd_matched_h5\lmd_matched_h5\P\N\U\TRPNUBO128F9311406.h5
TRPNUDO128F9337EDC,Dominic Kirwan,ARPLYUU1187FB3AC2A,Sea of Heartbreak,SOCIKOG12AB018581A,The Very Best of Dominic Kirwan_ Vol. 2,data\lmd_matched_h5\lmd_matched_h5\P\N\U\TRPNUDO128F9337EDC.h5
TRPNUNM128E0790C46,THE THREE DEGREES,ARWP3XJ1187B9A1F72,Tsop,SOFTECH12A6701DFC1,All The Hits Plus More,data\lmd_matched_h5\lmd_matched_h5\P\N\U\TRPNUNM128E0790C46.h5
TRPNURR128F427AF31,English Chamber Orchestra/Daniel Barenboim,ARROTHV11E2835C202,Symphony No. 35 in D K385_ 'Haffner' (1991 Digital Remaster): III.     Menuetto,SOELKCD12A8C13B329,Mozart: Symphony Nos. 32_35_36_40 & 41 etc.,data\lmd_matched_h5\lmd_matched_h5\P\N\U\TRPNURR128F427AF31.h5
TRPNUUH128F92E624F,Markus Schulz,ARXOYVC1187FB3993B,You Won't See Me Cry 2005,SOHOZMZ127E943B9DD,Without You Near Album Sampler 1,data\lmd_matched_h5\lmd_matched_h5\P\N\U\TRPNUUH128F92E624F.h5
TRPNWTM12903CDDDAF,Joy Salinas,AROA6811187B9A553E,Deputy of Love,SOKWTRB12AB018C884,Dream In Paradise (Album),data\lmd_matched_h5\lmd_matched_h5\P\N\W\TRPNWTM12903CDDDAF.h5
TRPNWXT128F9311401,Kraftwerk,AR1ZKBE1187FB53629,Computer World (2009 Digital Remaster),SOPHOZK12AB017E3B3,Computer World (2009 Digital Remaster),data\lmd_matched_h5\lmd_matched_h5\P\N\W\TRPNWXT128F9311401.h5
TRPNXJJ128F148A2B0,Cesare Cremonini,ARIEIPK1187B9ADF26,Latin Lover,SOUQRCT12A58A76C71,Bagus,data\lmd_matched_h5\lmd_matched_h5\P\N\X\TRPNXJJ128F148A2B0.h5
TRPNYDU128F9307AAA,Trivium,ARJBWQI1187B9B17D1,Pull Harder On The Strings Of Your Martyr (Album Version),SONDORY12A6D4F7B22,Ascendancy [Special Edition],data\lmd_matched_h5\lmd_matched_h5\P\N\Y\TRPNYDU128F9307AAA.h5
TRPNYOO128F92D295E,Point Of Grace,ARGNLJL1187B9AB503,All The World (LP Version),SOYSNUW12A6D4FB984,How You Live Deluxe Edition,data\lmd_matched_h5\lmd_matched_h5\P\N\Y\TRPNYOO128F92D295E.h5
TRPNYTA128F92D394A,Double You,ARTF5AN1187FB473CE,Because Loving You,SOBHMBU12A8C145872,Forever,data\lmd_matched_h5\lmd_matched_h5\P\N\Y\TRPNYTA128F92D394A.h5
TRPNYYO128F429CD57,Pat Benatar,ARPMB2A1187FB4D306,Fire And Ice (24-Bit Remastered 99) (1999 Digital Remaster),SOSZLDD12A8C13E950,Synchronistic Wanderings,data\lmd_matched_h5\lmd_matched_h5\P\N\Y\TRPNYYO128F429CD57.h5
TRPNZQK128F1459EFC,Panic! At The Disco,ARL6FF81187FB5A916,I Write Sins Not Tragedies (Album Version),SOADCYN12A6D4F8009,I Write Sins Not Tragedies,data\lmd_matched_h5\lmd_matched_h5\P\N\Z\TRPNZQK128F1459EFC.h5
TRPNZQQ128EF354B60,Mal,AR1FXTX1187B99E0B2,Tu Sei Bella Come Sei,SOEDJSV12A6D4F5EB7,Mal Cantaitalia,data\lmd_matched_h5\lmd_matched_h5\P\N\Z\TRPNZQQ128EF354B60.h5
TRPNZUI128F14964BD,Stevie Wonder,ARUM60L1187B9A7E1F,Master Blaster (Jammin'),SOEZCPN12A6D4FB47A,The Complete Stevie Wonder,data\lmd_matched_h5\lmd_matched_h5\P\N\Z\TRPNZUI128F14964BD.h5
TRPOAHD128F42449A2,Gorgeous X,ARM239G119B866826D,Fire,SOJRKPO12A8AE46033,Fire,data\lmd_matched_h5\lmd_matched_h5\P\O\A\TRPOAHD128F42449A2.h5
TRPOAHJ128F9335ECE,Sean Kingston,AR9LJ9D1187FB4303D,Face Drop,SOVQPXW12AB017EBE7,Face Drop,data\lmd_matched_h5\lmd_matched_h5\P\O\A\TRPOAHJ128F9335ECE.h5
TRPOBCV128E0786390,Joss Stone,AR9P7FS1187B9A641F,Spoiled,SODKVIT12A67020E48,Spoiled,data\lmd_matched_h5\lmd_matched_h5\P\O\B\TRPOBCV128E0786390.h5
TRPOBRX128F9324D6D,Thermo,ARX23BJ11C8A414A01,Electron,SOIKWSE12AB017EB8F,Atomic,data\lmd_matched_h5\lmd_matched_h5\P\O\B\TRPOBRX128F9324D6D.h5
TRPODLO128F42636C1,Ricky Van Shelton,ARRLD471187FB5A90F,Mansion Over The Hilltop,SOUKWFC12A58A7B78C,Don'T Overlook Salvation,data\lmd_matched_h5\lmd_matched_h5\P\O\D\TRPODLO128F42636C1.h5
TRPOEJP12903CB09DD,David Holmes / Carl Hancock Rux,AR6A7W11187B9B833E,Living Room,SODQUPN12AB0185806,The Dogs Are Parading - The Very Best Of,data\lmd_matched_h5\lmd_matched_h5\P\O\E\TRPOEJP12903CB09DD.h5
TRPOFFD128E07929A7,Hole,AR8V18L1187B9B4AF6,Violet,SOONZEM12A6701EB10,Live Through This,data\lmd_matched_h5\lmd_matched_h5\P\O\F\TRPOFFD128E07929A7.h5
TRPOFSP12903CA2ADF,Green Sun,ARUZDUH122BCFC98F2,Drop In The Ocean,SOUIPEU12AB018C202,Dream Elements,data\lmd_matched_h5\lmd_matched_h5\P\O\F\TRPOFSP12903CA2ADF.h5
TRPOIMX12903D0192E,Cristina,AR1KTV21187B9ACD72,Heidi,SOBKLST12AC46889C9,Bimbo Hit Karaoke Volume 2 (Vocal e Basi Musicali),data\lmd_matched_h5\lmd_matched_h5\P\O\I\TRPOIMX12903D0192E.h5
TRPOIZT128F429C273,Dr. Hook,ARPKAUL1187B9A8F82,A Little Bit More (Single Version),SOIXFSL12A6D4F8C5A,Greatest Hits,data\lmd_matched_h5\lmd_matched_h5\P\O\I\TRPOIZT128F429C273.h5
TRPOJFZ12903CDA3C3,Roxette,ARC9Y481187B990259,The Look,SOASXOV12AC96187E9,Look Sharp! (2009 Version),data\lmd_matched_h5\lmd_matched_h5\P\O\J\TRPOJFZ12903CDA3C3.h5
TRPOJMR128F92F7050,The Magic Time Travelers,ARRQHAA1241B9CE043,Stand By Me,SOGXEIO12AB0182EDA,1961 Greatest Hits,data\lmd_matched_h5\lmd_matched_h5\P\O\J\TRPOJMR128F92F7050.h5
TRPOJNO128F42AE435,Shayne Ward,AR8MGFQ1187B9AC4D1,That's My Goal,SOQUWFK12A6D4F9808,That's My Goal,data\lmd_matched_h5\lmd_matched_h5\P\O\J\TRPOJNO128F42AE435.h5
TRPOKNT128EF348D84,Highway 61 Revisited - Bob Dylan,ARTRLBW11F4C83D7A0,Knockin' On Heaven's Door,SOROJYH12A6D4F7EA7,Highway 61 Revisited - A Tribute To Bob Dylan,data\lmd_matched_h5\lmd_matched_h5\P\O\K\TRPOKNT128EF348D84.h5
TRPOMFA12903CF4363,Cueshé,ARH1PW91187B9A4179,Bakit?,SOLBTQB12AC468C9FC,Back To Me,data\lmd_matched_h5\lmd_matched_h5\P\O\M\TRPOMFA12903CF4363.h5
TRPOMFK128F146AA1E,XTC,ARNSYEO1187B9B8945,Rook (2001 Digital Remaster),SOGBJFO12A6D4F9BEA,Nonsuch,data\lmd_matched_h5\lmd_matched_h5\P\O\M\TRPOMFK128F146AA1E.h5
TRPOMIV128F92EC2EC,Tom T. Hall,ARNUV4U1187FB372B6,That's How I Got To Memphis,SODABWH12A58A78E68,The Best Of,data\lmd_matched_h5\lmd_matched_h5\P\O\M\TRPOMIV128F92EC2EC.h5
TRPOMOJ128F92F277B,Mott The Hoople,ARMTVW61187B9B8802,Saturday Gigs,SOYJFYI12A58A7AA36,The Golden Age Of Rock 'n' Roll: The 40th Anniversary Collection,data\lmd_matched_h5\lmd_matched_h5\P\O\M\TRPOMOJ128F92F277B.h5
